Text,Lemma,PoS,Tag,Dep,Shape,Sentiment
shares.io/,1,1,1,1,1,1
petfolk.com,1,1,1,1,1,1
automattic.com,1,1,1,1,1,1
cleerlyhealth.com/,1,1,1,1,1,1
www.beatoapp.com/,1,1,1,1,1,1
talon-sec.com/,1,1,1,1,1,1
www.jumbotail.com,1,1,1,1,1,1
www.gazprom.com,1,1,1,1,1,1
www.hightouch.io,1,1,1,1,1,1
www.diveplane.com,1,1,1,1,1,1
moximed.com,1,1,1,1,1,1
www.taxfyle.com,1,1,1,1,1,1
upfronthealthcare.com/,1,1,1,1,1,1
www.wefunder.com,1,1,1,1,1,1
www..com,3,3,3,3,3,3
www.ninjavan.co/,1,1,1,1,1,1
wire.com/,1,1,1,1,1,1
www.ageras.com/,1,1,1,1,1,1
www.mobikwik.com/,1,1,1,1,1,1
www.motatos.de,1,1,1,1,1,1
aboutdropp.com//,1,1,1,1,1,1
www.finn.auto/,1,1,1,1,1,1
gigwage.com,1,1,1,1,1,1
trend.io,1,1,1,1,1,1
picsart.com/,1,1,1,1,1,1
briq.com/,1,1,1,1,1,1
ir.curaleaf.com/,1,1,1,1,1,1
www.plastiq.com,1,1,1,1,1,1
www.medallia.com,1,1,1,1,1,1
www.stratifyd.com,1,1,1,1,1,1
www.selina.com,1,1,1,1,1,1
drink-trip.com,1,1,1,1,1,1
public.com,1,1,1,1,1,1
sharetrip.net/,1,1,1,1,1,1
www.newellbrands.com,1,1,1,1,1,1
www.huobi.com,1,1,1,1,1,1
www.biofourmis.com,1,1,1,1,1,1
www.matrixport.com,1,1,1,1,1,1
teladochealth.com,1,1,1,1,1,1
www.bravosierra.com/,1,1,1,1,1,1
www.nationsbenefits.com/,1,1,1,1,1,1
terawattinfrastructure.com/,1,1,1,1,1,1
www.gbt.com/,1,1,1,1,1,1
ovice.in/,1,1,1,1,1,1
www.truepill.com/,1,1,1,1,1,1
medium.com,1,1,1,1,1,1
www.practo.com/,1,1,1,1,1,1
www.arkkapital.com/,1,1,1,1,1,1
www.exiger.com,1,1,1,1,1,1
www.tzero.com,1,1,1,1,1,1
www.tanium.com,1,1,1,1,1,1
www.rokt.com,1,1,1,1,1,1
forgeglobal.com/,1,1,1,1,1,1
godaddy.com,1,1,1,1,1,1
www.firstsolar.com,1,1,1,1,1,1
www.carousell.sg,1,1,1,1,1,1
elephas.com/,1,1,1,1,1,1
www.jpmorgan.com,1,1,1,1,1,1
www.merklescience.com,1,1,1,1,1,1
www.blueapron.com,1,1,1,1,1,1
www.sygnum.com,1,1,1,1,1,1
www.herocosmetics.us/,1,1,1,1,1,1
www.krafton.com/,1,1,1,1,1,1
www.bd.com/en-in/,1,1,1,1,1,1
safaricom.co.ke,1,1,1,1,1,1
www.healthassure.in,1,1,1,1,1,1
www.healthiq.com/,1,1,1,1,1,1
loopworm.in/,1,1,1,1,1,1
www.qloo.com,1,1,1,1,1,1
reejig.com/,1,1,1,1,1,1
www.warbyparker.com,1,1,1,1,1,1
corporate.jd.com/,1,1,1,1,1,1
www.kymeratx.com/,1,1,1,1,1,1
www.xeneta.com,1,1,1,1,1,1
www.postman.com,1,1,1,1,1,1
sunnova.com,1,1,1,1,1,1
www.hellolanding.com,1,1,1,1,1,1
userpilot.com,1,1,1,1,1,1
www.paradox.ai,1,1,1,1,1,1
www.ultraviolette.com/,1,1,1,1,1,1
sima.ai/,1,1,1,1,1,1
www.cygni.com/,1,1,1,1,1,1
www.infor.com/,1,1,1,1,1,1
mojocare.com/,1,1,1,1,1,1
priceoye.pk/,1,1,1,1,1,1
www.thermofisher.com,1,1,1,1,1,1
www.livspace.com,1,1,1,1,1,1
www.livehealthily.com,1,1,1,1,1,1
www.typeform.com/,1,1,1,1,1,1
generatecapital.com,1,1,1,1,1,1
bishopfox.com,1,1,1,1,1,1
www.conversenow.ai/,1,1,1,1,1,1
www.snowflake.com/,1,1,1,1,1,1
www.cuyana.com,1,1,1,1,1,1
get.ziplyfiber.com,1,1,1,1,1,1
www.klar.mx,1,1,1,1,1,1
www.mural.co,1,1,1,1,1,1
www.threatx.com,1,1,1,1,1,1
www.ensodata.com,1,1,1,1,1,1
